Unnamed: 0,SMILES,mw
0,[*]C([2H])([2H])[2H],18.042305334
1,[*][13C]([2H])([2H])[2H],19.045660174
2,[*][N+]#[C-],26.003074
3,[*][N+]#N,28.00559942009
4,[*]CC,29.039125159999998
7,[*]NC,30.034374127999996
8,[*]CN,30.034374127999996
9,[*]OC,31.018389715999998
10,[*]CO,31.018389715999998
11,[*][NH2+]C,31.04165058009
12,[*]C[NH3+],31.04165058009
13,[*]ON,32.013638684
14,[*]OO,32.997654272
15,[*]CF,33.014053284
16,[*]C([2H])([2H])O,33.030943208
17,[*]NC([2H])([2H])[2H],33.053204365999996
18,[*]OC([2H])([2H])[2H],34.037219953999994
19,[*]C([2H])([2H])C([2H])([2H])[2H],34.07050889
21,[*]OF,34.99331784
22,[*]CC#C,39.023475096
25,[*]CC#N,40.018724064
28,[*]OC#C,41.002739652
29,[*]NC#N,41.013973031999996
30,[*]C1CC1,41.03912516
31,[*]CC=C,41.03912516
35,[*]N1CC1,42.034374127999996
36,[*]NC=C,42.034374127999996
37,[*]C(C)=O,43.018389716
38,[*]C1CO1,43.018389716
39,[*][C@@H]1CO1,43.018389716
40,[*][C@H]1CO1,43.018389716
41,[*]OC=C,43.018389716
42,[*]CC=O,43.018389716
46,[*]NC=N,43.029623095999995
47,[*][NH+]1CC1,43.04165058009
48,[*]C(C)C,43.054775224
49,[*]CCC,43.054775224
54,[*]C(=O)[O-],43.99037781991
56,[*]C(N)=O,44.013638684
57,[*]ON=C,44.013638684
58,[*]NC=O,44.013638684
60,[*]C(C)[O-],44.026763327910004
61,[*]CCN,44.050024191999995
62,[*]N(C)C,44.050024191999995
63,[*]C(C)N,44.050024191999995
67,[*][C@@H](C)N,44.050024191999995
68,[*][C@H](C)N,44.050024191999995
69,[*]C(=O)O,44.997654272
70,[*]OC=O,44.997654272
72,[*]CCO,45.03403978
73,[*]C(C)O,45.03403978
77,[*]COC,45.03403978
78,[*][C@@H](C)O,45.03403978
79,[*][C@H](C)O,45.03403978
80,[*]CNN,45.045273159999994
81,[*]CC[NH3+],45.05730064408999
82,[*]C(C)[NH3+],45.05730064408999
85,[*][C@@H](C)[NH3+],45.05730064408999
86,[*][C@H](C)[NH3+],45.05730064408999
87,[*][NH+](C)C,45.057300644090006
88,[*][13C](=O)O,46.001009112
89,[*]NCO,46.029288748
90,[*]CNO,46.029288748
91,[*]CN[NH3+],46.05254961208999
92,[*]C(=O)F,46.99331784
94,[*]O[SiH3],46.995316246
95,[*]SC,46.995546096
96,[*]CS,46.995546096
97,[*]C(O)O,47.013304336
98,[*]ONN,47.024537716
99,[*]CCF,47.029703348
100,[*]C(C)F,47.029703348
102,[*][C@@H](C)F,47.029703348
103,[*]C(=O)[13C]([2H])([2H])[2H],47.040574793999994
104,[*][13C](=O)C([2H])([2H])[2H],47.040574793999994
105,[*]N(C)C([2H])([2H])[2H],47.06885442999999
106,[*]SN,47.990795064
107,[*]CCl,48.984502744
108,[*]OCF,49.008967904
109,[*]C([2H])([2H])C([2H])([2H])O,49.059146764000005
110,[*]C(C([2H])([2H])[2H])C([2H])([2H])[2H],49.092435699999996
111,[*]N(C([2H])([2H])[2H])C([2H])([2H])[2H],50.08768466799999
112,[*]C([2H])(C([2H])([2H])[2H])C([2H])([2H])[2H],50.09871244599999
113,[*]C(F)F,51.004631472
114,[*]C(=O)C#C,53.002739652
116,[*]C(C)C#C,53.03912516
117,[*]CC#CC,53.03912516
118,[*]CCC#C,53.03912516
119,[*][C@@H](C)C#C,53.03912516
120,[*][C@H](C)C#C,53.03912516
123,[*]C(=O)C#N,53.99798862
124,[*]C(C)C#N,54.034374127999996
125,[*]CCC#N,54.034374127999996
126,[*][C@@H](C)C#N,54.034374127999996
127,[*][C@H](C)C#N,54.034374127999996
132,[*]C(=O)C=C,55.018389716
133,[*]OC=C=C,55.018389716
135,[*]C(O)C#C,55.018389716
136,[*][C@H](O)C#C,55.018389716
137,[*]N(C)C#N,55.029623095999995
138,[*]C(N)C#N,55.029623095999995
140,[*]C1(C)CC1,55.054775224
141,[*]C1CC1C,55.054775224
142,[*]C1CCC1,55.054775224
143,[*][C@@H]1C[C@@H]1C,55.054775224
144,[*][C@@H]1C[C@H]1C,55.054775224
145,[*][C@H]1C[C@@H]1C,55.054775224
146,[*][C@H]1C[C@H]1C,55.054775224
147,[*]C(C)C=C,55.054775224
149,[*]CC(=C)C,55.054775224
150,[*]CCC=C,55.054775224
151,[*][C@@H](C)C=C,55.054775224
152,[*][C@H](C)C=C,55.054775224
160,[*]C(O)C#N,56.013638684
161,[*]CN=C=O,56.013638684
162,[*]CN=[N+]=[N-],56.02487206399999
163,[*]C1CCN1,56.050024191999995
164,[*][C@@H]1CCN1,56.050024191999995
165,[*][C@H]1CCN1,56.050024191999995
166,[*]C1(N)CC1,56.050024191999995
167,[*]C1CC1N,56.050024191999995
168,[*]C1CNC1,56.050024191999995
169,[*][C@@H]1CC1N,56.050024191999995
170,[*][C@@H]1C[C@H]1N,56.050024191999995
171,[*][C@H]1C[C@@H]1N,56.050024191999995
172,[*]CCN=C,56.050024191999995
173,[*]N1CC1C,56.050024191999995
174,[*]N1CCC1,56.050024191999995
175,[*]CC(C)=N,56.050024191999995
176,[*]C(=O)C=O,56.997654272000005
178,[*]C[NH+]=[N+]=[N-],57.03214851609
179,[*]C(=O)CC,57.03403978
180,[*]C1(C)CO1,57.03403978
181,[*]C1CCO1,57.03403978
182,[*]C1OC1C,57.03403978
183,[*][C@@]1(C)CO1,57.03403978
184,[*][C@]1(C)CO1,57.03403978
185,[*]C1(O)CC1,57.03403978
186,[*]C1COC1,57.03403978
187,[*]O/C=C\C,57.03403978
188,[*]OC(=C)C,57.03403978
189,[*]C(C)C=O,57.03403978
190,[*]CC(C)=O,57.03403978
191,[*]CCC=O,57.03403978
192,[*][C@@H](C)C=O,57.03403978
199,[*]C(O)C=C,57.03403978
202,[*][C@H](C)C=O,57.03403978
203,[*]CC(=N)N,57.045273159999994
204,[*]N(C)C=N,57.045273159999994
205,[*]NC(C)=N,57.045273159999994
207,[*][C@@H]1CC[NH2+]1,57.05730064408999
208,[*][C@H]1CC[NH2+]1,57.05730064408999
209,[*]C1([NH3+])CC1,57.05730064408999
210,[*]C1C[NH2+]C1,57.05730064408999
211,[*][C@@H]1C[C@@H]1[NH3+],57.05730064408999
212,[*][C@H]1C[C@@H]1[NH3+],57.05730064408999
213,[*][C@H]1C[C@H]1[NH3+],57.05730064408999
215,[*][NH+]1CCC1,57.057300644090006
216,[*]C(C)(C)C,57.070425287999996
217,[*]C(C)CC,57.070425287999996
218,[*]CC(C)C,57.070425287999996
219,[*]CCCC,57.070425287999996
220,[*][C@@H](C)CC,57.070425287999996
221,[*][C@H](C)CC,57.070425287999996
231,[*]SC#N,57.975145
232,[*]CC(=O)[O-],58.00602788391001
235,[*]C(=O)CN,58.029288748
236,[*]O/N=C/C,58.029288748
237,[*]C/C=N/O,58.029288748
238,[*]CC(N)=O,58.029288748
239,[*]N(C)C=O,58.029288748
244,[*][C@H](C)N=O,58.029288748
245,[*]NC(=N)N,58.04052212799999
246,[*]CC(N)=[NH2+],58.05254961208999
247,[*]C(C)CN,58.065674255999994
248,[*]CC(C)N,58.065674255999994
249,[*]CCCN,58.065674255999994
250,[*]C[C@@H](C)N,58.065674255999994
251,[*]C[C@H](C)N,58.065674255999994
252,[*][C@@H](C)CN,58.065674255999994
253,[*][C@H](C)CN,58.065674255999994
254,[*]C(C)NC,58.065674255999994
256,[*]C(C)(C)N,58.065674255999994
259,[*]CN(C)C,58.065674255999994
260,[*][C@@H](N)CC,58.065674255999994
261,[*]SC=C,58.995546096
262,[*]C1CS1,58.995546096
263,[*][C@@H]1CS1,58.995546096
264,[*]C(=O)CO,59.013304336000004
265,[*]CC(=O)O,59.013304336000004
267,[*]C(O)C=O,59.013304336000004
270,[*][C@H](O)C=O,59.013304336000004
271,[*]C(=O)NN,59.024537716
272,[*]N/C=N/O,59.024537716
273,[*]N/C=N\O,59.024537716
274,[*]NC(=N)O,59.024537716
276,[*]C1(F)CC1,59.029703348
277,[*]C1C[C@H]1F,59.029703348
278,[*][C@@H]1C[C@@H]1F,59.029703348
279,[*][C@H]1C[C@H]1F,59.029703348
280,[*]CC(=C)F,59.029703348
281,[*]C(=O)C[NH3+],59.036565200089996
283,[*]NC(N)=[NH2+],59.04779858008999
284,[*]C(C)CO,59.049689844
285,[*]CC(C)O,59.049689844
286,[*]CCCO,59.049689844
287,[*]C[C@@H](C)O,59.049689844
288,[*]C[C@H](C)O,59.049689844
289,[*][C@@H](C)CO,59.049689844
290,[*][C@H](C)CO,59.049689844
292,[*]C(C)OC,59.049689844
293,[*]C(O)CC,59.049689844
298,[*]C(C)(C)O,59.049689844
306,[*][C@@H](O)CC,59.049689844
308,[*][C@H](O)CC,59.049689844
309,[*]CCC[NH3+],59.07295070808999
310,[*]C[C@@H](C)[NH3+],59.07295070808999
311,[*]C[C@H](C)[NH3+],59.07295070808999
312,[*][C@@H](C)C[NH3+],59.07295070808999
313,[*][C@H](C)C[NH3+],59.07295070808999
314,[*]C(C)C[NH3+],59.07295070808999
316,[*]C(C)(C)[NH3+],59.07295070808999
320,[*]C[NH+](C)C,59.07295070808999
322,[*][C@@H]([NH3+])CC,59.07295070808999
324,[*][C@H]([NH3+])CC,59.07295070808999
325,[*][N+](C)(C)C,59.072950708090005
326,[*]C(=O)NO,60.008553304
328,[*]C[N+](=O)[O-],60.008553304
329,[*]ON(C)C,60.044938812
330,[*]NCOC,60.044938812
331,[*]C(N)CO,60.044938812
333,[*]C(O)CN,60.044938812
334,[*]CNOC,60.044938812
335,[*][C@@H](N)CO,60.044938812
336,[*][C@@H](O)CN,60.044938812
337,[*][C@H](N)CO,60.044938812
338,[*][C@H](O)CN,60.044938812
339,[*]CC([2H])(C)O,60.05596659
340,[*]NC(N)N,60.05617219199999
341,[*]CCN[NH3+],60.06819967608999
342,[*][C@@H](N)C[NH3+],60.06819967608999
343,[*][C@H](N)C[NH3+],60.06819967608999
344,[*]C(=O)S,60.974810652
345,[*]C(=O)CF,61.008967904
347,[*]CCS,61.01119616
349,[*]C(C)S,61.01119616
351,[*]CSC,61.01119616
352,[*][C@@H](C)S,61.01119616
353,[*][C@H](C)S,61.01119616
354,[*]OCOC,61.028954399999996
355,[*]C(O)CO,61.0289544
356,[*]CC(O)O,61.0289544
357,[*][C@@H](O)CO,61.0289544
358,[*][C@H](O)CO,61.0289544
359,[*]CC(C)F,61.045353412
360,[*]CCCF,61.045353412
361,[*][C@@H](C)CF,61.045353412
362,[*]C(C)(C)F,61.045353412
365,[*][C@@H](F)CC,61.045353412
366,[*][C@@H](O)C[NH3+],61.052215264089995
367,[*][C@@H]([NH3+])CO,61.052215264089995
368,[*][C@H](O)C[NH3+],61.052215264089995
369,[*][C@H]([NH3+])CO,61.052215264089995
370,[*]O[N+](=O)[O-],61.98781786000001
371,[*]NCS,62.006445127999996
372,[*]C(=O)Cl,62.9637673
374,[*]SCO,62.990460716
375,[*]C(C)Cl,63.000152807999996
376,[*]CCCl,63.000152807999996
377,[*][C@@H](C)Cl,63.000152807999996
378,[*][C@H](C)Cl,63.000152807999996
385,[*]C(F)CO,63.024617968
386,[*]C(O)CF,63.024617968
387,[*]OCCl,64.979417364
388,[*]OB(F)F,65.00102645999999
389,[*]C(C#N)C#N,65.013973032
391,[*]C(C)(F)F,65.020281536
392,[*]CC(F)F,65.020281536
395,[*]C1(C#C)CC1,65.03912516
396,[*]C1CC1C#C,65.03912516
397,[*][C@H]1C[C@@H]1C#C,65.03912516
399,[*]C1C=CC=C1,65.03912516
400,[*]C(N)(F)F,66.015530504
401,[*][C@@H]1C=CC=N1,66.034374128
402,[*][C@H]1C=CC=N1,66.034374128
403,[*]c1ccc[nH]1,66.034374128
404,[*]C1(C#N)CC1,66.034374128
405,[*]c1cc[nH]c1,66.034374128
407,[*]CC(=C)C#N,66.034374128
408,[*]n1cccc1,66.034374128
409,[*]C(F)Cl,66.975080932
410,[*]OC(F)F,66.999546092
411,[*]c1cn[n-]n1,67.01759561191
412,[*]c1ncn[n-]1,67.01759561191
413,[*]c1nnc[n-]1,67.01759561191
414,[*]C(=O)C#CC,67.018389716
415,[*]c1ccco1,67.018389716
416,[*]c1ccoc1,67.018389716
417,[*]C1C=CN=N1,67.029623096
418,[*]C1C=NC=N1,67.029623096
419,[*]C1N=CC=N1,67.029623096
420,[*][C@@H]1C=CN=N1,67.029623096
421,[*][C@H]1C=CN=N1,67.029623096
422,[*][C@H]1C=NC=N1,67.029623096
423,[*]c1c[nH]cn1,67.029623096
424,[*]c1cc[nH]n1,67.029623096
425,[*]c1ccn[nH]1,67.029623096
426,[*]c1cnc[nH]1,67.029623096
427,[*]c1ncc[nH]1,67.029623096
428,[*]C1C=NN=C1,67.029623096
429,[*]c1cn[nH]c1,67.029623096
430,[*]n1cccn1,67.029623096
431,[*]n1ccnc1,67.029623096
432,[*]C12CC1(C)C2,67.054775224
433,[*]C1C=CCC1,67.054775224
434,[*]C1CC(=C)C1,67.054775224
435,[*]C1CC1C=C,67.054775224
436,[*]C1CC=CC1,67.054775224
437,[*][C@@H]1C=CCC1,67.054775224
438,[*][C@@H]1C[C@@H]1C=C,67.054775224
439,[*][C@H]1C=CCC1,67.054775224
440,[*][C@H]1CC1C=C,67.054775224
441,[*]C(C)(C)C#C,67.054775224
442,[*]CC#CCC,67.054775224
443,[*]CC(=C)C=C,67.054775224
444,[*]CCC#CC,67.054775224
445,[*]CCCC#C,67.054775224
446,[*]C[C@@H](C)C#C,67.054775224
447,[*][C@@H](C)CC#C,67.054775224
448,[*][C@H](C)CC#C,67.054775224
452,[*]c1nn[n-]n1,68.01284457991
453,[*]c1nnn[n-]1,68.01284457991
454,[*]C(=O)CC#N,68.013638684
455,[*]c1ccno1,68.013638684
456,[*]c1ccon1,68.013638684
457,[*]c1cnco1,68.013638684
458,[*]c1cocn1,68.013638684
459,[*]c1ncco1,68.013638684
460,[*]c1cnoc1,68.013638684
462,[*]C1N=CN=N1,68.024872064
463,[*][C@@H]1N=CN=N1,68.024872064
464,[*][C@H]1N=CN=N1,68.024872064
465,[*]c1c[nH]nn1,68.024872064
466,[*]c1cn[nH]n1,68.024872064
467,[*]c1cnn[nH]1,68.024872064
468,[*]c1nc[nH]n1,68.024872064
469,[*]c1ncn[nH]1,68.024872064
470,[*]c1nnc[nH]1,68.024872064
471,[*]N/C=N/C#N,68.024872064
472,[*]n1ccnn1,68.024872064
473,[*]n1cncn1,68.024872064
474,[*]n1cnnc1,68.024872064
475,[*]n1nccn1,68.024872064
476,[*]c1[nH]ncc1[2H],68.03589984199999
477,[*][C@@H]1C=CN=[NH+]1,68.03689954808999
478,[*][C@H]1C=CN=[NH+]1,68.03689954808999
479,[*]c1[nH]cc[nH+]1,68.03689954808999
480,[*]c1c[nH+]c[nH]1,68.03689954808999
481,[*]c1c[nH]c[nH+]1,68.03689954808999
482,[*]n1cc[nH+]c1,68.03689954808999
483,[*]C(F)(F)C([2H])([2H])[2H],68.03911177399999
484,[*][C@@H]1C=CCN1,68.050024192
485,[*]C(C)(C)C#N,68.050024192
486,[*]C(C)CC#N,68.050024192
487,[*]CC(C)C#N,68.050024192
488,[*]CCCC#N,68.050024192
489,[*]C[C@@H](C)C#N,68.050024192
490,[*]C[C@H](C)C#N,68.050024192
491,[*][C@@H](C#N)CC,68.050024192
492,[*][C@@H](C)CC#N,68.050024192
493,[*][C@H](C#N)CC,68.050024192
494,[*][C@H](C)CC#N,68.050024192
495,[*]N1CC=CC1,68.050024192
501,[*][C@@H](N)CC#C,68.050024192
503,[*]C(F)(F)F,68.99520966
504,[*]C(=O)C=[N+]=[N-],69.008887652
505,[*]c1cnon1,69.008887652
506,[*]c1ncno1,69.008887652
507,[*]c1ncon1,69.008887652
508,[*]c1nnco1,69.008887652
510,[*]C1N=NN=N1,69.02012103199999
511,[*]c1nn[nH]n1,69.02012103199999
512,[*]c1nnn[nH]1,69.02012103199999
513,[*]n1cnnn1,69.02012103199999
514,[*]n1ncnn1,69.02012103199999
515,[*]C(=O)C(=C)C,69.03403978
516,[*]C(=O)CC=C,69.03403978
517,[*][C@@H]1C=CCO1,69.03403978
518,[*][C@@H]1CC=CO1,69.03403978
519,[*]C1(C=O)CC1,69.03403978
520,[*]C1CC(=O)C1,69.03403978
521,[*]C1CC1C=O,69.03403978
522,[*][C@H]1C[C@@H]1C=O,69.03403978
523,[*]C(C#C)CO,69.03403978
525,[*]CC#CCO,69.03403978
526,[*][C@H](C#C)CO,69.03403978
530,[*]C[C@@H](O)C#C,69.03403978
531,[*]C(C)(O)C#C,69.03403978
532,[*]C(O)CC#C,69.03403978
534,[*][C@@H](C#C)CO,69.03403978
535,[*][C@H](O)CC#C,69.03403978
536,[*]C[C@H](N)C#N,69.04527316
537,[*][C@@](C)(N)C#N,69.04527316
538,[*][C@@H]1C=CC[NH2+]1,69.05730064408999
539,[*][C@H]1C=CC[NH2+]1,69.05730064408999
540,[*]C1(C)CCC1,69.070425288
541,[*]C1CC(C)C1,69.070425288
542,[*]C1CC1(C)C,69.070425288
543,[*]C1CCCC1,69.070425288
544,[*][C@@H]1CC1(C)C,69.070425288
545,[*][C@H]1CC1(C)C,69.070425288
546,[*][C@H]1CC[C@@H]1C,69.070425288
547,[*]C(C)(C)C=C,69.070425288
549,[*]CC(=C)CC,69.070425288
550,[*]CC(C)C=C,69.070425288
551,[*]CCC(=C)C,69.070425288
552,[*]CCCC=C,69.070425288
553,[*]C(C=C)CC,69.070425288
561,[*]C[C@@H](C)C=C,69.070425288
562,[*][C@H](C)CC=C,69.070425288
563,[*]C(=O)N=[N+]=[N-],70.00413662
565,[*]C(=O)CN=C,70.029288748
566,[*]N1CCC1=O,70.029288748
567,[*]C1CC(=O)N1,70.029288748
568,[*]C1CC=NO1,70.029288748
569,[*][C@@H]1CC(=O)N1,70.029288748
570,[*]O/N=C/C=C,70.029288748
571,[*]N1CC(=O)C1,70.029288748
572,[*]CC(O)C#N,70.029288748
573,[*]C[C@@H](O)C#N,70.029288748
574,[*][C@@H](O)CC#N,70.029288748
575,[*][C@H](O)CC#N,70.029288748
576,[*]CCN=[N+]=[N-],70.04052212799999
577,[*]C1([O-])CCC1,70.04241339191
578,[*]C1CC([O-])C1,70.04241339191
579,[*]C1CCCN1,70.065674256
580,[*][C@@H]1CCCN1,70.065674256
581,[*][C@H]1CCCN1,70.065674256
582,[*]C1(C)CNC1,70.065674256
583,[*]C1(N)CCC1,70.065674256
584,[*]C1CC(N)C1,70.065674256
585,[*]C1CCNC1,70.065674256
586,[*]C1CN(C)C1,70.065674256
587,[*][C@@H]1CCNC1,70.065674256
588,[*][C@@H]1CC[C@H]1N,70.065674256
589,[*][C@H]1CCNC1,70.065674256
590,[*][C@H]1CC[C@H]1N,70.065674256
591,[*][C@H]1C[C@@H](N)C1,70.065674256
592,[*][C@H]1C[C@H](N)C1,70.065674256
593,[*][C@H]1C[C@]1(C)N,70.065674256
595,[*]N1CC(C)C1,70.065674256
596,[*]N1CC1(C)C,70.065674256
597,[*]N1CCC1C,70.065674256
598,[*]N1CCCC1,70.065674256
599,[*]N1CC[C@@H]1C,70.065674256
601,[*]SC=C=C,70.995546096
602,[*]C(=O)C(C)=O,71.013304336
603,[*][C@@H]1COC1=O,71.013304336
604,[*][C@H]1COC1=O,71.013304336
605,[*]O/C=C1\CO1,71.013304336
606,[*]C(=O)/C=C\O,71.013304336
608,[*]C(C=O)C=O,71.013304336
609,[*][C@@H]1N=NNN1,71.03577109599999
610,[*]C(=O)C(C)C,71.049689844
611,[*]C(=O)CCC,71.049689844
612,[*]C1(C)OC1C,71.049689844
613,[*]C1CCCO1,71.049689844
614,[*]C1OC1(C)C,71.049689844
615,[*][C@@H]1CCCO1,71.049689844
616,[*][C@@H]1OC1(C)C,71.049689844
617,[*][C@H]1CCCO1,71.049689844
618,[*][C@H]1OC1(C)C,71.049689844
619,[*]C1(C)COC1,71.049689844
620,[*]C1(O)CCC1,71.049689844
621,[*]C1CC(O)C1,71.049689844
622,[*]C1CCOC1,71.049689844
623,[*][C@@H]1CCOC1,71.049689844
624,[*][C@@H]1CC[C@H]1O,71.049689844
625,[*][C@@]1(O)C[C@H]1C,71.049689844
626,[*][C@H]1CCOC1,71.049689844
627,[*][C@H]1C[C@@H](O)C1,71.049689844
628,[*][C@H]1C[C@H](O)C1,71.049689844
629,[*][C@]1(O)C[C@@H]1C,71.049689844
630,[*][C@]1(O)C[C@H]1C,71.049689844
631,[*]OC=C(C)C,71.049689844
632,[*]C(C)(C)C=O,71.049689844
633,[*]C(C)C(C)=O,71.049689844
635,[*]CC(=C)CO,71.049689844
636,[*]CC(=O)CC,71.049689844
637,[*]CCC(C)=O,71.049689844
638,[*]CCCC=O,71.049689844
639,[*][C@@H](C)C(C)=O,71.049689844
640,[*][C@@H](C=O)CC,71.049689844
641,[*][C@H](C)C(C)=O,71.049689844
642,[*][C@H](C=O)CC,71.049689844
646,[*]C(C=O)CC,71.049689844
651,[*]C(C)(O)C=C,71.049689844
653,[*]C(O)CC=C,71.049689844
655,[*]CC(O)C=C,71.049689844
658,[*]C[C@@H](C)C=O,71.049689844
659,[*]C[C@H](C)C=O,71.049689844
662,[*][C@@H](O)C(=C)C,71.049689844
664,[*][C@H](O)C(=C)C,71.049689844
665,[*][C@H](O)CC=C,71.049689844
666,[*]C1NCCN1,71.06092322399999
667,[*]CCC(=N)N,71.06092322399999
668,[*]N(C)C(C)=N,71.06092322399999
669,[*]N1CC(N)C1,71.06092322399999
670,[*][C@@H]1CCC[NH2+]1,71.07295070808999
671,[*][C@H]1CCC[NH2+]1,71.07295070808999
672,[*]C1(C)C[NH2+]C1,71.07295070808999
673,[*]C1([NH3+])CCC1,71.07295070808999
674,[*]C1CC([NH3+])C1,71.07295070808999
675,[*][C@@H]1CC[NH2+]C1,71.07295070808999
676,[*][C@@]1(C)C[C@@H]1[NH3+],71.07295070808999
677,[*][C@@]1([NH3+])C[C@@H]1C,71.07295070808999
678,[*][C@H]1CC[NH2+]C1,71.07295070808999
679,[*][C@]1([NH3+])C[C@H]1C,71.07295070808999
680,[*]C1CC[NH2+]C1,71.07295070808999
681,[*]CC=[N+](C)C,71.07295070808999
682,[*][C@@H]([NH3+])C(=C)C,71.07295070808999
683,[*][C@H]([NH3+])C(=C)C,71.07295070808999
684,[*][NH+]1CC(C)C1,71.07295070809
685,[*][NH+]1CCCC1,71.07295070809
686,[*][NH+]1CC[C@@H]1C,71.07295070809
687,[*][NH+]1CC[C@H]1C,71.07295070809
688,[*]C(C)(C)CC,71.086075352
689,[*]C(C)C(C)C,71.086075352
690,[*]C(C)CCC,71.086075352
691,[*]C(CC)CC,71.086075352
692,[*]CC(C)(C)C,71.086075352
693,[*]CC(C)CC,71.086075352
694,[*]CCC(C)C,71.086075352
695,[*]CCCCC,71.086075352
696,[*]C[C@@H](C)CC,71.086075352
697,[*]C[C@H](C)CC,71.086075352
698,[*][C@@H](C)C(C)C,71.086075352
699,[*][C@@H](C)CCC,71.086075352
700,[*][C@H](C)C(C)C,71.086075352
701,[*][C@H](C)CCC,71.086075352
724,[*]C(=O)C(=O)[O-],71.98529243991001
725,[*]CN=C=S,71.990795064
726,[*]C(=O)/C=N/O,72.008553304
727,[*]C(=O)C(N)=O,72.008553304
728,[*]N(C=O)C=O,72.008553304
731,[*]CCC(=O)[O-],72.02167794791
732,[*][C@@H](C)C(=O)[O-],72.02167794791
733,[*][C@H](C)C(=O)[O-],72.02167794791
734,[*]C(C)C(=O)[O-],72.02167794791
738,[*]C(=O)C(C)N,72.044938812
739,[*]C(=O)CCN,72.044938812
740,[*]C(=O)[C@@H](C)N,72.044938812
741,[*]C(=O)[C@H](C)N,72.044938812
742,[*]C1NCCO1,72.044938812
743,[*][C@@H]1NCCO1,72.044938812
744,[*]C1(N)COC1,72.044938812
745,[*]C1(O)CNC1,72.044938812
746,[*]ON=C(C)C,72.044938812
747,[*]C(C)C(N)=O,72.044938812
748,[*]C/C(C)=N/O,72.044938812
749,[*]C/C(C)=N\O,72.044938812
750,[*]CCC(N)=O,72.044938812
751,[*][C@@H](C)C(N)=O,72.044938812
752,[*][C@H](C)C(N)=O,72.044938812
753,[*]N1CC(O)C1,72.044938812
754,[*]N1CCOC1,72.044938812
760,[*]C/C=N/OC,72.044938812
761,[*]C/C=N\OC,72.044938812
762,[*]CC/C=N/O,72.044938812
764,[*]C[C@@H](C)N=O,72.044938812
767,[*]N(C)C(=N)N,72.05617219199999
768,[*]N/C(N)=N/C,72.05617219199999
769,[*]N/C(N)=N\C,72.05617219199999
770,[*]NC(=N)NC,72.05617219199999
771,[*]C([O-])C(C)C,72.05806345591
772,[*]C([O-])CCC,72.05806345591
773,[*]CCC(N)=[NH2+],72.06819967608999
774,[*][C@@H](C)C(N)=[NH2+],72.06819967608999
775,[*][C@H](C)C(N)=[NH2+],72.06819967608999
776,[*]N1CC([NH3+])C1,72.06819967608999
777,[*]NC=[N+](C)C,72.06819967608999
778,[*]C(C)(C)CN,72.08132432
779,[*]C(C)CCN,72.08132432
780,[*]CC(C)(C)N,72.08132432
781,[*]CC(C)CN,72.08132432
782,[*]CCC(C)N,72.08132432
783,[*]CCCCN,72.08132432
784,[*]C(C)N(C)C,72.08132432
789,[*]CC(N)CC,72.08132432
792,[*]CC[C@H](C)N,72.08132432
793,[*][C@@H](N)C(C)C,72.08132432
794,[*][C@H](N)C(C)C,72.08132432
795,[*]O[Ca]O,72.960245252
796,[*]CC#CCl,72.984502744
797,[*]C(=O)C(=O)O,72.99256889200001
799,[*]CC(=N)[S-],72.99916867591
800,[*]C1(C)CS1,73.01119616
801,[*]C1CSC1,73.01119616
802,[*]C(=O)C(C)O,73.0289544
803,[*]C(=O)CCO,73.0289544
804,[*]C(=O)[C@@H](C)O,73.0289544
805,[*]C(=O)[C@H](C)O,73.0289544
806,[*]C1COCO1,73.0289544
807,[*]C1OCCO1,73.0289544
808,[*]C1(O)COC1,73.0289544
809,[*]C(C)C(=O)O,73.0289544
810,[*]CC(=O)CO,73.0289544
811,[*]CCC(=O)O,73.0289544
812,[*][C@@H](C)C(=O)O,73.0289544
813,[*][C@H](C)C(=O)O,73.0289544
817,[*]C(C=O)OC,73.0289544
820,[*]C(O)C(C)=O,73.0289544
824,[*][C@](C)(O)C=O,73.0289544
825,[*]C/C(N)=N/O,73.04018778
826,[*]C/C(N)=N\O,73.04018778
827,[*]CC(=O)NN,73.04018778
828,[*]N(C)/C=N/O,73.04018778
829,[*]N/C(C)=N/O,73.04018778
830,[*]N/C=N/OC,73.04018778
831,[*]N/C=N\OC,73.04018778
832,[*]NC(=N)OC,73.04018778
833,[*]C(=O)NNC,73.04018778
839,[*][C@@H](N)C(N)=O,73.04018778
840,[*]C1(F)CCC1,73.045353412
841,[*]CC(=C)CF,73.045353412
842,[*]C(=O)CC[NH3+],73.05221526409
843,[*]C(=O)[C@@H](C)[NH3+],73.05221526409
844,[*]C(=O)[C@H](C)[NH3+],73.05221526409
845,[*]C1(O)C[NH2+]C1,73.05221526409
846,[*][NH+]1CC(O)C1,73.05221526409
847,[*]N(C)C(N)=[NH2+],73.06344864408999
848,[*]C[NH+]=C(N)N,73.06344864408999
849,[*]C(C)(C)CO,73.065339908
850,[*]C(C)C(C)O,73.065339908
851,[*]C(C)CCO,73.065339908
852,[*]C(CC)CO,73.065339908
853,[*]CC(C)(C)O,73.065339908
854,[*]CC(O)CC,73.065339908
855,[*]CCC(C)O,73.065339908
856,[*]CCCCO,73.065339908
857,[*]CC[C@@H](C)O,73.065339908
858,[*]CC[C@H](C)O,73.065339908
859,[*]C[C@@H](C)CO,73.065339908
