smiles,mol_weight,NumAr,reagent-info
Cc1cc(C)n(-c2nc(C(=O)O)cs2)n1,223.041547528,2,CHEMBL1346911
Cc1cc(C)n(-c2nc(C(=O)O)cs2)n1,223.041547528,2,4468647
CC(C)c1ccc(-n2nc(C(=O)O)cc2O)cc1,246.100442308,2,CHEMBL5194233
CC(C)c1ccc(-n2nc(C(=O)O)cc2O)cc1,246.100442308,2,77401080
O=C(Oc1ccc(F)cc1)c1cccnc1,217.053906716,2,CHEMBL1551540
O=C(O)CNC(=O)c1ccccn1,180.053492116,1,CHEMBL221255
O=C(O)CNC(=O)c1ccccn1,180.053492116,1,20284658
Cl.Nc1ccc(C(=O)O)c(O)c1F,207.009848984,1,CHEMBL5196423
Nc1ccc(C(=O)NCC(=O)[O-])cc1.[Na+],216.051086428,1,CHEMBL1200365
CC(=O)c1ccc(OC(=O)N2CCOCC2)cc1,249.10010796,1,CHEMBL1702551
CC(=O)c1ccc(OC(=O)N2CCOCC2)cc1,249.10010796,1,912236
CC(CNc1ccccc1Cl)C(=O)O,213.055656304,1,CHEMBL1992481
CC(=O)NC(CC(=O)O)c1ccccc1,207.089543276,1,CHEMBL1877034
O=C(O)c1ccc2ccccc2n1,173.047678464,2,CHEMBL1160559
O=C(O)c1ccc2ccccc2n1,173.047678464,2,84153
O=C(O)COc1ccc2oc3ccccc3c2c1,242.05790879999998,3,CHEMBL1461784
O=C(O)COc1ccc2oc3ccccc3c2c1,242.05790879999998,3,2643720
O=C(O)COCC(=O)NCCc1ccccc1,237.10010795999997,1,CHEMBL3277394
O=C(O)COCC(=O)NCCc1ccccc1,237.10010795999997,1,4784766
O=C(O)c1cnc2ccccc2c1O,189.042593084,2,CHEMBL158890
O=C(O)c1cnc2ccccc2c1O,189.042593084,2,8602789
Cc1cc(=O)oc2cc3c(cc12)CCC(=O)O3,230.0579088,2,CHEMBL4079452
Cc1cc(=O)oc2cc3c(cc12)CCC(=O)O3,230.0579088,2,35686278
O=C(O)CCc1ccc(O)cc1,166.06299418,1,CHEMBL1172560
O=C(O)CCc1ccc(O)cc1,166.06299418,1,8383206
O=C(O)C1CCCN1C(=O)Nc1ccccc1,234.100442308,1,CHEMBL1401449
Cc1ccc2cccc(C(=O)O)c2n1,187.063328528,2,CHEMBL1096334
Cc1ccc2cccc(C(=O)O)c2n1,187.063328528,2,26441200
O=C(O)c1ccc[n+]([O-])c1,139.02694302,1,CHEMBL1591725
O=C(O)c1ccc[n+]([O-])c1,139.02694302,1,1872
CC(C)Oc1ccc(C(=O)NCC(=O)O)cc1,237.10010796,1,CHEMBL1605188
CC(C)Oc1ccc(C(=O)NCC(=O)O)cc1,237.10010796,1,435683
CS(=O)(=O)Cn1ccnc1C(=O)O,204.020477736,1,CHEMBL5176037
O=C(O)c1nccn1C1CCCC1,180.089877624,1,CHEMBL5178305
Cn1nc(-c2ccc(F)cc2)cc1C(=O)O,220.064805748,2,CHEMBL1322971
Cn1nc(-c2ccc(F)cc2)cc1C(=O)O,220.064805748,2,6677963
NCc1ccc(Cn2ccnc2C(=O)O)cc1,231.100776656,2,CHEMBL5203208
O=C(O)Cc1ccc(O)cc1Cc1ccccc1,242.094294308,2,CHEMBL5194429
Cc1cccnc1CC(O)C(=O)O,181.073893212,1,CHEMBL3303854
Cc1ccc2cnn(CCC(=O)O)c2c1,204.089877624,2,CHEMBL4081365
Cc1ccc2cnn(CCC(=O)O)c2c1,204.089877624,2,45921218
CC(=O)NCCOc1ccc(C(=O)O)cc1,223.084457896,1,CHEMBL1349037
CC(=O)NCCOc1ccc(C(=O)O)cc1,223.084457896,1,2269405
O=COc1ccccc1,122.036779432,1,CHEMBL366050
O=COc1ccccc1,122.036779432,1,8294965
COc1ccc(-c2cc(C(=O)O)no2)cc1,219.053157768,2,CHEMBL1413079
COc1ccc(-c2cc(C(=O)O)no2)cc1,219.053157768,2,810963
Nc1nc2ncc(C(=O)O)nc2c(=O)[nH]1,207.03923902,2,CHEMBL566727
Nc1nc2ncc(C(=O)O)nc2c(=O)[nH]1,207.03923902,2,5127809
Cc1cc(C)n2ncc(C(=O)O)c2n1,191.069476528,2,CHEMBL1607079
Cc1cc(C)n2ncc(C(=O)O)c2n1,191.069476528,2,184233
O=C(O)CCCNC(=O)c1ccccn1,208.084792244,1,CHEMBL1454663
O=C(O)CCCNC(=O)c1ccccn1,208.084792244,1,2027077
O=C(O)c1cccc(-c2ccc(F)cc2)c1,216.058657748,2,CHEMBL121838
O=C(O)c1cccc(-c2ccc(F)cc2)c1,216.058657748,2,2565543
Cc1c(CN(C)C)c2ccccc2n1CC(=O)O,246.136827816,2,CHEMBL3422323
Cc1c(CN(C)C)c2ccccc2n1CC(=O)O,246.136827816,2,4943303
O=C(O)Cc1ccc(O)cc1,152.047344116,1,CHEMBL1772
O=C(O)Cc1ccc(O)cc1,152.047344116,1,213065
CC(N)(C(=O)O)c1ccc(P(=O)(O)O)cc1,245.045309114,1,CHEMBL86508
NC(C(=O)O)c1ccc(-n2cccn2)cc1,217.085126592,2,CHEMBL3545929
O=C(O)C(O)(c1ccccc1)C1CCCCC1,234.12559443599997,1,CHEMBL1333063
O=C(O)CSc1nc2ccccc2o1,209.014664084,2,CHEMBL1706515
O=C(O)CSc1nc2ccccc2o1,209.014664084,2,50892
CC(=O)Oc1ccccc1C1OCCN1C(C)=O,249.10010796,1,CHEMBL1372886
CCC(=O)Nc1nccnc1C(=O)[O-].[Na+],217.046335396,1,CHEMBL5201316
O=C(O)c1cccc(Cl)c1,155.99780708,1,CHEMBL20563
O=C(O)c1cccc(Cl)c1,155.99780708,1,156863
Cc1cccc(-c2n[nH]c(CCC(=O)O)n2)c1,231.100776656,2,CHEMBL3278686
O=C(O)Cn1ccc2c(Cl)cccc21,209.024356176,2,CHEMBL3445307
O=C(O)Cn1ccc2c(Cl)cccc21,209.024356176,2,26511210
Cc1nn(Cc2ccccc2)c(C)c1C(=O)O,230.105527688,2,CHEMBL1527560
Cc1nn(Cc2ccccc2)c(C)c1C(=O)O,230.105527688,2,3683275
Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1,231.089543276,2,CHEMBL212723
Cc1ccc(C)n1-c1ccc(C(=O)O)c(O)c1,231.089543276,2,29121
O=C(O)CNCCSc1ccc(F)cc1,229.057277844,1,CHEMBL1779244
Cc1cc2ncn(CC(=O)O)c2cc1C,204.089877624,2,CHEMBL1742310
Cc1cc2ncn(CC(=O)O)c2cc1C,204.089877624,2,393641
O=C(O)c1ccc2cc(O)ccc2c1,188.047344116,2,CHEMBL278950
O=C(O)c1ccc2cc(O)ccc2c1,188.047344116,2,156275
Cn1nc(C(F)(F)F)cc1C(=O)O,194.03031206,1,CHEMBL1709018
Cn1nc(C(F)(F)F)cc1C(=O)O,194.03031206,1,1042939
CN1CC(C(=O)O)Cc2c1ccc1ccccc21,241.11027872,2,CHEMBL1546422
Cc1ccc2c(c1)[C@H]([C@@H](C)C(=O)O)CC[C@H]2C,232.14632988,1,CHEMBL5198573
O=C(On1nnc2ccccc21)c1ccoc1,229.048741084,3,CHEMBL4637002
CC1Cn2c(C(=O)O)cc3cccc(c32)S1,233.051049592,2,CHEMBL3426310
O=C(O)c1cccc2cc(B(O)O)sc12,222.015810104,2,CHEMBL4568968
O=C(O)c1ccc(S(=O)(=O)NC2CC2)cc1,241.040878832,1,CHEMBL1897524
O=C(O)c1ccc(S(=O)(=O)NC2CC2)cc1,241.040878832,1,875180
CCNc1ccc(Br)cc1C(=O)O,242.98949066,1,CHEMBL4943644
CCNc1ccc(Br)cc1C(=O)O,242.98949066,1,8703068
Cc1ccc(C(C)(C)C)c(O)c1C(=O)O,208.109944372,1,CHEMBL250236
Cc1ccc(C(C)(C)C)c(O)c1C(=O)O,208.109944372,1,4787041
O=C(O)CC1NCCc2ccccc21,191.094628656,1,CHEMBL1740194
Cn1cc(CC(N)C(=O)O)nc1C(C)(C)C,225.147726848,1,CHEMBL295052
Cc1nc(C(=O)O)cs1,143.0040994,1,CHEMBL5186679
Cc1nc(C(=O)O)cs1,143.0040994,1,158613
CC1(C)Cc2cccc(OCC(=O)O)c2O1,222.089208928,1,CHEMBL1453254
CC1(C)Cc2cccc(OCC(=O)O)c2O1,222.089208928,1,3626581
O=C(O)c1cccc(CCl)c1,170.013457144,1,CHEMBL67150
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,197.068807832,1,CHEMBL1009
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,197.068807832,1,895199
NC(Cc1c[nH]c2ccc(F)cc12)C(=O)O,222.080455812,2,CHEMBL5175188
CCC(C(=O)O)c1ccc(OC)cc1,194.094294308,1,CHEMBL1973358
COc1ccc(Cn2cc(C(=O)O)nn2)cc1,233.080041212,2,CHEMBL4570345
COc1ccc(Cn2cc(C(=O)O)nn2)cc1,233.080041212,2,13998392
O=C(O)c1cccc(NC(=O)c2ccccc2)c1,241.073893212,2,CHEMBL1513568
O=C(O)c1cccc(NC(=O)c2ccccc2)c1,241.073893212,2,98489
O=C(O)c1c(Cl)cc(Cl)cc1Cl,223.919862376,1,CHEMBL566989
O=C(O)c1c(Cl)cc(Cl)cc1Cl,223.919862376,1,56743
O=C(O)Cc1c[nH]cn1,126.042927432,1,CHEMBL784
COc1ccccc1NC(=O)CCC(=O)O,223.084457896,1,CHEMBL1605594
COc1ccccc1NC(=O)CCC(=O)O,223.084457896,1,64852
COc1ccc2c3c(cccc13)OC2=O,200.047344116,2,CHEMBL1356202
COc1ccc2c3c(cccc13)OC2=O,200.047344116,2,519704
Nc1ccc2c(c1)C(=O)N(CCC(=O)O)C2,220.084792244,1,CHEMBL595348
NC[C@H](CC(=O)O)c1ccc(Cl)cc1,213.055656304,1,CHEMBL301742
NC[C@H](CC(=O)O)c1ccc(Cl)cc1,213.055656304,1,61
O=C(O)c1ccc(-c2nsc(CO)n2)cc1,236.025563116,2,CHEMBL1629739
O=C(O)c1cc(-n2cccc2)ccc1Cl,221.024356176,2,CHEMBL405828
O=C(O)c1cc(-n2cccc2)ccc1Cl,221.024356176,2,253709
NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,238.095356928,1,CHEMBL53400
NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,238.095356928,1,1730678
CCc1c(C(=O)O)nnn1-c1ccc(C)cc1C,245.11642672,2,CHEMBL3443524
CCc1c(C(=O)O)nnn1-c1ccc(C)cc1C,245.11642672,2,11888074
CCc1ccc(OC(=O)c2cccnc2)cc1,227.094628656,2,CHEMBL1357506
O=C(O)c1cc(Br)ccc1O,215.94220612,1,CHEMBL3278558
O=C(O)c1cc(Br)ccc1O,215.94220612,1,154623
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,229.073893212,2,CHEMBL1200868
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,229.073893212,2,119905
Cc1ccc(CNc2ccccc2C(=O)O)s1,247.066699656,2,CHEMBL1562126
Cc1ccc(CNc2ccccc2C(=O)O)s1,247.066699656,2,4935125
O=C(O)C1c2ccccc2Cc2ccccc21,224.083729624,2,CHEMBL2360903
O=C(O)C1c2ccccc2Cc2ccccc21,224.083729624,2,410212
Cc1cc(N)n(-c2ccc(C(=O)O)cc2)n1,217.085126592,2,CHEMBL1739901
Cc1cc(N)n(-c2ccc(C(=O)O)cc2)n1,217.085126592,2,273439
CCN(CC)C(=O)Nc1ccc(C(=O)O)cc1,236.116092372,1,CHEMBL2235374
O=C(O)c1cc(C(=O)C2CCCCC2)c[nH]1,221.10519334,1,CHEMBL1612565
O=C(O)c1cc(C(=O)C2CCCCC2)c[nH]1,221.10519334,1,4014623
Cc1ccc(C)c(OC(=O)c2cccnc2)c1,227.094628656,2,CHEMBL1884336
Cc1ccc(C)c(OC(=O)c2cccnc2)c1,227.094628656,2,361925
CCN(CC)c1ccc(C(=O)O)cc1,193.11027872,1,CHEMBL1535775
CCN(CC)c1ccc(C(=O)O)cc1,193.11027872,1,53943723
O=C(O)COc1nsnc1N1CCOCC1,245.04702683199997,1,CHEMBL1535249
O=C(O)COc1nsnc1N1CCOCC1,245.04702683199997,1,69832
Cc1cc(Nc2ccc(C(=O)O)cc2)nc(N)n1,244.096025624,2,CHEMBL1733939
Cc1cc(Nc2ccc(C(=O)O)cc2)nc(N)n1,244.096025624,2,34776452
O=C(O)C1c2ccccc2-c2ccccc21,210.06807956,2,CHEMBL295321
O=C(O)C1c2ccccc2-c2ccccc21,210.06807956,2,154881
COc1ccccc1-c1cc(C(=O)O)n[nH]1,218.06914218,2,CHEMBL3593800
COc1ccccc1-c1cc(C(=O)O)n[nH]1,218.06914218,2,6848891
NC(CC(=O)O)c1ccc2ccccc2c1,215.094628656,2,CHEMBL4165875
O=C(O)c1ccccc1.[Ag],228.94187643200002,1,CHEMBL2001454
O=C(O)CCNC1=Nc2ccccc2CCC1,232.121177752,1,CHEMBL1320201
O=C(O)c1cc(O)n(-c2ccc(Cl)cc2)n1,238.014519764,2,CHEMBL5195733
O=C(O)c1cc(O)n(-c2ccc(Cl)cc2)n1,238.014519764,2,100010326
Cc1cccc2c1NC(C(=O)O)C1CC=CC21,229.11027872,1,CHEMBL4644096
CC(C)CNCc1ccc(C(=O)O)cc1,207.125928784,1,CHEMBL1234386
CC(C)CNCc1ccc(C(=O)O)cc1,207.125928784,1,10474887
O=C(O)[C@@H]1Cc2ccccc2N1,163.063328528,1,CHEMBL1423103
O=C(O)[C@@H]1Cc2ccccc2N1,163.063328528,1,133574
O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1,216.089877624,2,CHEMBL1915148
O=C(O)[C@H]1Cc2c([nH]c3ccccc23)CN1,216.089877624,2,37834
O=C(O)c1ccncc1,123.0320284,1,CHEMBL1203
O=C(O)c1ccncc1,123.0320284,1,158593
Cc1ccc(-n2nc(C(=O)O)cc2O)cc1C,232.084792244,2,CHEMBL5202184
Cc1ccc(-n2nc(C(=O)O)cc2O)cc1C,232.084792244,2,106638478
CC(C(=O)O)N1C(=O)c2ccccc2C1=O,219.053157768,1,CHEMBL1604388
C=CCOc1ccc(CC(=O)O)cc1Cl,226.039671892,1,CHEMBL94081
C=CCOc1ccc(CC(=O)O)cc1Cl,226.039671892,1,2014875
COc1ccc(-c2noc(CC(=O)O)n2)cc1,234.0640568,2,CHEMBL489336
COc1ccc(-c2noc(CC(=O)O)n2)cc1,234.0640568,2,20269094
O=C(O)CSc1nnc(-c2ccccc2)[nH]1,235.041547528,2,CHEMBL1972560
O=C(O)CSc1nnc(-c2ccccc2)[nH]1,235.041547528,2,6530212
CCCc1cc(C(=O)O)n[nH]1,154.07422756,1,CHEMBL237788
N#Cc1cccc(-c2ccc(C(=O)O)cc2)c1,223.063328528,2,CHEMBL4632964
N#Cc1cccc(-c2ccc(C(=O)O)cc2)c1,223.063328528,2,2528939
CNS(=O)(=O)c1cc(C(=O)O)ccc1OC,245.035793452,1,CHEMBL1711713
CNS(=O)(=O)c1cc(C(=O)O)ccc1OC,245.035793452,1,3375006
O=C(O)c1c[nH]c2ccc(Cl)cc12,195.008706112,2,CHEMBL3416135
O=C(O)c1c[nH]c2ccc(Cl)cc12,195.008706112,2,2513623
CN(C)c1ccnc(C(=O)O)c1,166.07422756,1,CHEMBL1430229
CN(C)c1ccnc(C(=O)O)c1,166.07422756,1,2456185
